Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),w,x,y,z,Direct (°),Yaw (°),Pitch (°),Roll (°),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
959.0779513,,,,,,,,,,,,,,,,1.534683347,5.09725523,9.416395187,,,,,,
960.0779513,,,,,,,,,,,,,,,,1.616086125,5.121197224,9.572018623,,,,,,
961.0779513,,,,,,,,,,,,,,,,1.446097851,5.123591423,9.452308655,,,,,,
962.0779513,,,,,,,,,,,,,,,,1.505952835,5.018246651,9.363722801,,,,,,
963.0779513,,,,,,,,,,,,,,,,1.470039845,5.116408825,9.306262016,,,,,,
964.0779513,,,,,,,,,,,,,,,,1.398213744,5.123591423,9.50976944,,,,,,
965.0779513,,,,,,,,,,,,,,,,1.319205165,5.099649429,9.418789864,,,,,,
966.0779513,,,,,,,,,,,,,,,,1.084573388,5.341464043,9.363722801,,,,,,
967.0779513,,,,,,,,,,,,,,,,1.501164436,5.23611927,9.344569206,,,,,,
968.0779513,,,,,,,,,,,,,,,,0.605733037,5.628767967,9.495404243,,,,,,
969.0779513,,,,,,,,,,,,,,,,0.5770025849,5.592854977,9.366117477,,,,,,
970.0779513,,,,,,,,,,,,,,,,0.7302315235,5.42765522,9.43315506,,,,,,
971.0779513,,,,,,,,,,,,,,,,0.4860229492,5.42765522,9.198522568,,,,,,
972.0779513,,,,,,,,,,,,,,,,0.55784899,5.707777023,9.399636269,,,,,,
973.0779513,,,,,,,,,,,,,,,,0.4932055473,5.729324818,9.133879662,,,,,,
974.0779513,,,,,,,,,,,,,,,,0.6416460276,5.741295815,9.119514465,,,,,,
975.0779513,,,,,,,,,,,,,,,,0.5291185975,5.971138954,9.090784073,,,,,,
976.0779513,,,,,,,,,,,,,,,,0.6272808313,5.734113216,9.15063858,,,,,,
977.0779513,,,,,,,,,,,,,,,,0.6272808313,5.679046631,8.927978516,,,,,,
978.0779513,,,,,,,,,,,,,,,,0.586579442,5.760449409,9.002198219,,,,,,
979.0779513,,,,,,,,,,,,,,,,0.6488286853,5.789179802,9.313444138,,,,,,
980.0779513,,,,,,,,,,,,,,,,0.4261679053,6.10281992,8.932766914,,,,,,
981.0779513,,,,,,,,,,,,,,,,0.4357447028,6.155492783,8.966285706,,,,,,
982.0779513,,,,,,,,,,,,,,,,0.457292527,5.880159378,8.817844391,,,,,,
983.0779513,,,,,,,,,,,,,,,,0.3782838583,5.863399982,8.803479195,,,,,,
984.0779513,,,,,,,,,,,,,,,,0.2729389966,6.133944988,8.815450668,,,,,,
985.0779513,,,,,,,,,,,,,,,,0.6991068721,5.975927353,8.884882927,,,,,,
986.0779513,,,,,,,,,,,,,,,,0.7757213712,6.004657745,8.947132111,,,,,,
987.0779513,,,,,,,,,,,,,,,,0.4836287498,6.054935932,9.033323288,,,,,,
988.0779513,,,,,,,,,,,,,,,,0.3208230138,6.177040577,8.863334656,,,,,,
989.0779513,,,,,,,,,,,,,,,,0.423773706,5.978321552,9.131484985,,,,,,
990.0779513,,,,,,,,,,,,,,,,0.5291185975,6.028599739,9.172186852,,,,,,
991.0779513,,,,,,,,,,,,,,,,0.6105214357,6.02381134,8.987833023,,,,,,
992.0779513,,,,,,,,,,,,,,,,0.490811348,6.105214119,9.009381294,,,,,,
993.0779513,,,,,,,,,,,,,,,,0.6153098345,6.045359135,8.844181061,,,,,,
994.0779513,,,,,,,,,,,,,,,,0.4788403511,5.992686749,8.947132111,,,,,,
995.0779513,,,,,,,,,,,,,,,,0.6177040339,5.932831764,9.22725296,,,,,,
996.0779513,,,,,,,,,,,,,,,,0.5626373887,5.916072369,9.097966194,,,,,,
997.0779513,,,,,,,,,,,,,,,,0.7062895298,5.992686749,9.002198219,,,,,,
998.0779513,,,,,,,,,,,,,,,,0.5985504389,6.131550789,9.203310966,,,,,,
999.0779513,,,,,,,,,,,,,,,,0.6105214357,5.971138954,8.932766914,,,,,,
1000.077951,,,,,,,,,,,,,,,,0.5291185975,5.983109951,9.172186852,,,,,,
1001.077951,,,,,,,,,,,,,,,,0.3280056417,6.155492783,8.978256226,,,,,,
1002.077951,,,,,,,,,,,,,,,,0.5434837937,6.157886982,9.119514465,,,,,,
1003.077951,,,,,,,,,,,,,,,,0.3687070608,6.136339188,8.983044624,,,,,,
1004.077951,,,,,,,,,,,,,,,,0.7110779285,6.02620554,9.232041359,,,,,,
1005.077951,,,,,,,,,,,,,,,,0.5434837937,6.042964935,8.935160637,,,,,,
1006.077951,,,,,,,,,,,,,,,,0.653617084,6.028599739,8.985439301,,,,,,
1007.077951,,,,,,,,,,,,,,,,0.5410895944,6.019022942,9.076418877,,,,,,
1008.077951,,,,,,,,,,,,,,,,0.5363011956,6.215347767,8.987833023,,,,,,
1009.077951,,,,,,,,,,,,,,,,0.4740519226,6.232107162,8.825027466,,,,,,
1010.077951,,,,,,,,,,,,,,,,0.4740519226,6.143521786,8.954314232,,,,,,
1011.077951,,,,,,,,,,,,,,,,0.586579442,6.090848923,9.109937668,,,,,,
1012.077951,,,,,,,,,,,,,,,,0.5410895944,6.098031521,9.006986618,,,,,,
1013.077951,,,,,,,,,,,,,,,,0.5458779931,6.198588371,8.961497307,,,,,,
1014.077951,,,,,,,,,,,,,,,,0.6895300746,6.162675381,9.200917244,,,,,,
1015.077951,,,,,,,,,,,,,,,,0.4453215301,6.268020153,8.983044624,,,,,,
1016.077951,,,,,,,,,,,,,,,,0.5746083856,6.196194172,8.983044624,,,,,,
1017.077951,,,,,,,,,,,,,,,,0.7517793179,6.007051945,9.196128845,,,,,,
1018.077951,,,,,,,,,,,,,,,,0.9121908545,6.059724331,9.145850182,,,,,,
1019.077951,,,,,,,,,,,,,,,,1.127668977,5.58088398,9.203310966,,,,,,
1020.077951,,,,,,,,,,,,,,,,1.031900883,5.695806026,9.337387085,,,,,,
1021.077951,,,,,,,,,,,,,,,,1.043871999,5.87297678,9.133879662,,,,,,
1022.077951,,,,,,,,,,,,,,,,1.15161097,5.813121796,9.121908188,,,,,,
1023.077951,,,,,,,,,,,,,,,,0.9648633003,5.549759388,9.157821655,,,,,,
1024.077951,,,,,,,,,,,,,,,,0.3782838583,5.339069843,9.447520256,,,,,,
1025.077951,,,,,,,,,,,,,,,,0.1963245422,5.568912983,9.718064308,,,,,,
1026.077951,,,,,,,,,,,,,,,,0.2106897533,5.588066578,9.428366661,,,,,,
1027.077951,,,,,,,,,,,,,,,,0.4429273009,5.264849663,9.806650162,,,,,,
1028.077951,,,,,,,,,,,,,,,,0.5554547906,5.35104084,9.634267807,,,,,,
1029.077951,,,,,,,,,,,,,,,,0.3998316824,5.516240597,9.43315506,,,,,,
1030.077951,,,,,,,,,,,,,,,,0.5985504389,5.456385612,9.627084732,,,,,,
1031.077951,,,,,,,,,,,,,,,,0.7852981687,5.499481201,9.588777542,,,,,,
1032.077951,,,,,,,,,,,,,,,,0.7493851185,5.386953831,9.332598686,,,,,,
1033.077951,,,,,,,,,,,,,,,,0.739808321,5.116408825,9.516951561,,,,,,
1034.077951,,,,,,,,,,,,,,,,0.7613561153,5.5042696,9.390059471,,,,,,
1035.077951,,,,,,,,,,,,,,,,0.6488286853,5.561730385,9.255983353,,,,,,
1036.077951,,,,,,,,,,,,,,,,0.6703764796,5.561730385,9.334992409,,,,,,
1037.077951,,,,,,,,,,,,,,,,0.6033388376,5.609614372,9.52173996,,,,,,
1038.077951,,,,,,,,,,,,,,,,0.5674257874,5.588066578,9.29189682,,,,,,
1039.077951,,,,,,,,,,,,,,,,0.7326257229,5.626373768,9.344569206,,,,,,
1040.077951,,,,,,,,,,,,,,,,0.7709329724,5.485116005,9.3685112,,,,,,
1041.077951,,,,,,,,,,,,,,,,0.6129156351,5.614402771,9.459490776,,,,,,
1042.077951,,,,,,,,,,,,,,,,0.8044517636,5.480327606,9.43315506,,,,,,
1043.077951,,,,,,,,,,,,,,,,0.517147541,5.595249176,9.205705643,,,,,,
1044.077951,,,,,,,,,,,,,,,,0.691924274,5.518634796,9.464279175,,,,,,
1045.077951,,,,,,,,,,,,,,,,0.586579442,5.583278179,9.222464561,,,,,,
1046.077951,,,,,,,,,,,,,,,,0.6129156351,5.518634796,9.354146004,,,,,,
1047.077951,,,,,,,,,,,,,,,,0.6320692301,5.54018259,9.294290543,,,,,,
1048.077951,,,,,,,,,,,,,,,,0.6679822803,5.568912983,9.440337181,,,,,,
1049.077951,,,,,,,,,,,,,,,,0.6440402865,5.528211594,9.136273384,,,,,,
1050.077951,,,,,,,,,,,,,,,,0.9696516991,5.15950489,9.399636269,,,,,,
1051.077951,,,,,,,,,,,,,,,,0.6943184733,5.078101635,9.579200745,,,,,,
1052.077951,,,,,,,,,,,,,,,,0.6943184733,5.279214859,9.519346237,,,,,,
1053.077951,,,,,,,,,,,,,,,,0.517147541,5.449203014,9.512163162,,,,,,
1054.077951,,,,,,,,,,,,,,,,0.6703764796,5.549759388,9.366117477,,,,,,
1055.077951,,,,,,,,,,,,,,,,0.7015010715,5.396530628,9.576807022,,,,,,
1056.077951,,,,,,,,,,,,,,,,1.522712231,5.214571476,9.378087997,,,,,,
1057.077951,,,,,,,,,,,,,,,,0.8667010069,5.403713226,9.361329079,,,,,,
1058.077951,,,,,,,,,,,,,,,,1.034295082,5.408501625,9.258378029,,,,,,
1059.077951,,,,,,,,,,,,,,,,1.254561663,5.272032261,9.543288231,,,,,,
1060.077951,,,,,,,,,,,,,,,,1.929726601,5.58088398,8.77235508,,,,,,
1061.077951,,,,,,,,,,,,,,,,1.37427175,5.770026207,9.093177795,,,,,,
1062.077951,,,,,,,,,,,,,,,,1.905784607,5.518634796,9.165003777,,,,,,
1063.077951,,,,,,,,,,,,,,,,2.322375536,5.331887245,9.198522568,,,,,,
1064.077951,,,,,,,,,,,,,,,,2.04704237,5.284003258,9.184157372,,,,,,
1065.077951,,,,,,,,,,,,,,,,1.790862918,4.953603268,9.179368973,,,,,,
1066.077951,,,,,,,,,,,,,,,,2.217030764,5.279214859,9.081207275,,,,,,
1067.077951,,,,,,,,,,,,,,,,1.745373011,5.300762653,9.267954826,,,,,,
1068.077951,,,,,,,,,,,,,,,,1.905784607,5.130774021,9.0740242,,,,,,
1069.077951,,,,,,,,,,,,,,,,1.692700624,5.267243862,9.358934402,,,,,,
1070.077951,,,,,,,,,,,,,,,,1.541865945,5.415684223,9.208099365,,,,,,
1071.077951,,,,,,,,,,,,,,,,1.584961534,5.063736439,9.466673851,,,,,,
1072.077951,,,,,,,,,,,,,,,,1.455674648,5.38934803,9.282320023,,,,,,
1073.077951,,,,,,,,,,,,,,,,1.474828243,5.363011837,9.222464561,,,,,,
1074.077951,,,,,,,,,,,,,,,,1.405396342,5.382165432,9.397241592,,,,,,
1075.077951,,,,,,,,,,,,,,,,1.149216771,5.576095581,9.066842079,,,,,,
1076.077951,,,,,,,,,,,,,,,,1.197100878,5.765237808,9.002198219,,,,,,
1077.077951,,,,,,,,,,,,,,,,1.130063176,5.865794182,9.028534889,,,,,,
1078.077951,,,,,,,,,,,,,,,,1.261744261,5.674258232,9.136273384,,,,,,
1079.077951,,,,,,,,,,,,,,,,1.101332784,5.71974802,9.148244858,,,,,,
1080.077951,,,,,,,,,,,,,,,,1.11569798,5.786785603,9.282320023,,,,,,
1081.077951,,,,,,,,,,,,,,,,1.139639974,5.736507416,9.236829758,,,,,,
1082.077951,,,,,,,,,,,,,,,,1.690306425,4.376600742,9.502586365,,,,,,
1083.077951,,,,,,,,,,,,,,,,2.161964178,4.795586109,9.516951561,,,,,,
1084.077951,,,,,,,,,,,,,,,,2.190694571,4.860229492,9.306262016,,,,,,
1085.077951,,,,,,,,,,,,,,,,2.075772762,4.927267075,9.246406555,,,,,,
1086.077951,,,,,,,,,,,,,,,,2.288856745,4.857835293,9.35654068,,,,,,
1087.077951,,,,,,,,,,,,,,,,1.556231141,5.767632008,8.995016098,,,,,,
1088.077951,,,,,,,,,,,,,,,,1.158793569,5.516240597,9.287108421,,,,,,
1089.077951,,,,,,,,,,,,,,,,0.787692368,5.702988625,9.241618156,,,,,,
1090.077951,,,,,,,,,,,,,,,,0.6177040339,5.784391403,8.927978516,,,,,,
1091.077951,,,,,,,,,,,,,,,,0.8930372596,5.734113216,9.069235802,,,,,,
1092.077951,,,,,,,,,,,,,,,,1.04147768,5.726930618,9.069235802,,,,,,
1093.077951,,,,,,,,,,,,,,,,0.8595184088,5.750872612,9.160215378,,,,,,
1094.077951,,,,,,,,,,,,,,,,0.8355764151,5.863399982,9.172186852,,,,,,
1095.077951,,,,,,,,,,,,,,,,1.019929886,5.774814606,8.81066227,,,,,,
1096.077951,,,,,,,,,,,,,,,,0.4381389022,5.853823185,8.959102631,,,,,,
1097.077951,,,,,,,,,,,,,,,,0.586579442,5.731719017,9.172186852,,,,,,
1098.077951,,,,,,,,,,,,,,,,0.8786720037,5.403713226,9.009381294,,,,,,
1099.077951,,,,,,,,,,,,,,,,0.7015010715,5.365406036,8.434772491,,,,,,
1100.077951,,,,,,,,,,,,,,,,0.6464344859,5.252878666,8.473079681,,,,,,
1101.077951,,,,,,,,,,,,,,,,0.4381389022,5.310339451,8.470685959,,,,,,
1102.077951,,,,,,,,,,,,,,,,0.3758896589,5.243301868,8.274360657,,,,,,
1103.077951,,,,,,,,,,,,,,,,-0.6368576288,4.766855717,8.760383606,,,,,,
1104.077951,,,,,,,,,,,,,,,,-1.094150186,5.09725523,8.70771122,,,,,,
1105.077951,,,,,,,,,,,,,,,,-0.6871358752,4.797980309,8.607154846,,,,,,
1106.077951,,,,,,,,,,,,,,,,-1.118092179,4.783615112,8.161833763,,,,,,
1107.077951,,,,,,,,,,,,,,,,-1.070208192,5.164293289,8.501810074,,,,,,
1108.077951,,,,,,,,,,,,,,,,0.2226607651,4.395754337,7.91762495,,,,,,
1109.077951,,,,,,,,,,,,,,,,-0.5817909837,4.721365929,8.616731644,,,,,,
1110.077951,,,,,,,,,,,,,,,,-0.1891419291,4.5394063,8.77235508,,,,,,
1111.077951,,,,,,,,,,,,,,,,-0.1723825186,4.546588898,8.717288017,,,,,,
1112.077951,,,,,,,,,,,,,,,,-0.3351882398,4.57771349,8.808267593,,,,,,
1113.077951,,,,,,,,,,,,,,,,-0.2513911724,4.429273129,9.107542992,,,,,,
1114.077951,,,,,,,,,,,,,,,,-0.4357447028,4.630385876,9.495404243,,,,,,
1115.077951,,,,,,,,,,,,,,,,0.3806780577,4.407725334,8.834604263,,,,,,
1116.077951,,,,,,,,,,,,,,,,0.2705447972,4.61362648,8.769960403,,,,,,
1117.077951,,,,,,,,,,,,,,,,0.356736064,4.639962673,8.779537201,,,,,,
1118.077951,,,,,,,,,,,,,,,,0.1699883193,4.505887508,8.66940403,,,,,,
1119.077951,,,,,,,,,,,,,,,,0.0,4.369418144,9.085995674,,,,,,
1120.077951,,,,,,,,,,,,,,,,-0.09097966552,4.544194698,8.793902397,,,,,,
1121.077951,,,,,,,,,,,,,,,,-0.007182605099,4.302380562,9.093177795,,,,,,
1122.077951,,,,,,,,,,,,,,,,-0.05027823523,4.299986362,8.975862503,,,,,,
1123.077951,,,,,,,,,,,,,,,,-0.0143652102,4.292803764,8.983044624,,,,,,
1124.077951,,,,,,,,,,,,,,,,-0.1053448766,4.414907932,8.839392662,,,,,,
1125.077951,,,,,,,,,,,,,,,,0.09576806426,4.560954094,8.906430244,,,,,,
1126.077951,,,,,,,,,,,,,,,,0.5434837937,4.481945515,8.65743351,,,,,,
1127.077951,,,,,,,,,,,,,,,,0.2011129409,4.812345505,8.607154846,,,,,,
1128.077951,,,,,,,,,,,,,,,,0.4716577232,4.544194698,8.456320763,,,,,,
1129.077951,,,,,,,,,,,,,,,,-0.6105214357,4.522646904,9.109937668,,,,,,
1130.077951,,,,,,,,,,,,,,,,-0.3040636182,4.431667328,8.980650902,,,,,,
1131.077951,,,,,,,,,,,,,,,,-0.5458779931,4.75249052,9.030928612,,,,,,
1132.077951,,,,,,,,,,,,,,,,-0.316034615,4.690241337,8.755595207,,,,,,
1133.077951,,,,,,,,,,,,,,,,-0.4046200812,4.786009312,8.786720276,,,,,,
1134.077951,,,,,,,,,,,,,,,,-0.4979939461,4.886565685,8.779537201,,,,,,
1135.077951,,,,,,,,,,,,,,,,-0.873883605,4.807557106,8.710105896,,,,,,
1136.077951,,,,,,,,,,,,,,,,-0.672770679,4.685452938,8.748413086,,,,,,
1137.077951,,,,,,,,,,,,,,,,-0.7709329724,4.79079771,8.55448246,,,,,,
1138.077951,,,,,,,,,,,,,,,,-0.9002198577,4.769249916,8.652645111,,,,,,
1139.077951,,,,,,,,,,,,,,,,0.8978256583,3.555389643,9.378087997,,,,,,
1140.077951,,,,,,,,,,,,,,,,0.05506663769,4.34787035,9.071630478,,,,,,
1141.077951,,,,,,,,,,,,,,,,-0.0023942017,4.467580318,8.983044624,,,,,,
1142.077951,,,,,,,,,,,,,,,,0.3088520169,4.620809078,8.872911453,,,,,,
1143.077951,,,,,,,,,,,,,,,,0.4979939461,4.34787035,8.937555313,,,,,,
1144.077951,,,,,,,,,,,,,,,,0.5219359994,4.434061527,8.82263279,,,,,,
1145.077951,,,,,,,,,,,,,,,,0.5195417404,4.481945515,8.678980827,,,,,,
1146.077951,,,,,,,,,,,,,,,,0.4525041282,4.522646904,8.710105896,,,,,,
1147.077951,,,,,,,,,,,,,,,,0.9026140571,4.223371983,8.918401718,,,,,,
1148.077951,,,,,,,,,,,,,,,,1.00317049,4.285621166,9.006986618,,,,,,
1149.077951,,,,,,,,,,,,,,,,1.26653266,4.110844135,8.779537201,,,,,,
1150.077951,,,,,,,,,,,,,,,,1.209071875,4.141968727,8.968679428,,,,,,
1151.077951,,,,,,,,,,,,,,,,1.307234168,4.273650169,9.045293808,,,,,,
1152.077951,,,,,,,,,,,,,,,,1.130063176,4.343081951,8.77235508,,,,,,
1153.077951,,,,,,,,,,,,,,,,1.070208192,4.553771496,8.736441612,,,,,,
1154.077951,,,,,,,,,,,,,,,,0.9600749016,4.5370121,8.602366447,,,,,,
1155.077951,,,,,,,,,,,,,,,,1.103726983,4.486733913,8.798690796,,,,,,
1156.077951,,,,,,,,,,,,,,,,1.37427175,4.352658749,8.834604263,,,,,,
1157.077951,,,,,,,,,,,,,,,,0.9337386489,4.568136692,8.698134422,,,,,,
1158.077951,,,,,,,,,,,,,,,,1.242590666,4.390965939,9.009381294,,,,,,
1159.077951,,,,,,,,,,,,,,,,3.433285236,5.513846397,5.856217384,,,,,,
1160.077951,,,,,,,,,,,,,,,,0.962469101,4.395754337,8.611943245,,,,,,
1161.077951,,,,,,,,,,,,,,,,1.314416766,4.493916512,8.777143478,,,,,,
1162.077951,,,,,,,,,,,,,,,,1.321599364,4.489128113,8.846575737,,,,,,
1163.077951,,,,,,,,,,,,,,,,1.362300754,4.604049683,8.688557625,,,,,,
1164.077951,,,,,,,,,,,,,,,,1.465251446,4.65193367,8.82263279,,,,,,
1165.077951,,,,,,,,,,,,,,,,1.601720929,4.491522312,9.133879662,,,,,,
1166.077951,,,,,,,,,,,,,,,,1.388636947,4.809951305,8.549694061,,,,,,
1167.077951,,,,,,,,,,,,,,,,1.383848548,4.608838081,8.353369713,,,,,,
1168.077951,,,,,,,,,,,,,,,,1.331176162,4.661510944,8.633491516,,,,,,
1169.077951,,,,,,,,,,,,,,,,1.786074519,4.118026733,8.858546257,,,,,,
1170.077951,,,,,,,,,,,,,,,,1.582567334,4.718971729,8.384494781,,,,,,
1171.077951,,,,,,,,,,,,,,,,1.414973259,4.776432514,8.50420475,,,,,,
1172.077951,,,,,,,,,,,,,,,,1.103726983,5.178658485,8.425195694,,,,,,
1173.077951,,,,,,,,,,,,,,,,0.9983820915,4.977545261,8.552088737,,,,,,
1174.077951,,,,,,,,,,,,,,,,0.4213795066,5.240907669,8.470685959,,,,,,
1175.077951,,,,,,,,,,,,,,,,1.022324085,5.501875401,8.444349289,,,,,,
1176.077951,,,,,,,,,,,,,,,,0.9744400978,5.123591423,8.501810074,,,,,,
1177.077951,,,,,,,,,,,,,,,,1.084573388,4.90571928,8.43956089,,,,,,
1178.077951,,,,,,,,,,,,,,,,0.9481038451,5.09725523,8.403648376,,,,,,
1179.077951,,,,,,,,,,,,,,,,0.9289502501,5.099649429,8.377311707,,,,,,
1180.077951,,,,,,,,,,,,,,,,1.101332784,5.042188644,8.576030731,,,,,,
1181.077951,,,,,,,,,,,,,,,,1.180341482,4.836287498,8.702922821,,,,,,
1182.077951,,,,,,,,,,,,,,,,1.484405041,4.469974518,8.937555313,,,,,,
1183.077951,,,,,,,,,,,,,,,,1.807622313,4.374206543,8.73404789,,,,,,
1184.077951,,,,,,,,,,,,,,,,2.073378563,4.390965939,8.518569946,,,,,,
1185.077951,,,,,,,,,,,,,,,,2.080561161,4.527435303,9.248801231,,,,,,
1186.077951,,,,,,,,,,,,,,,,1.958456993,4.709394932,8.51617527,,,,,,
1187.077951,,,,,,,,,,,,,,,,1.889025092,4.742913723,8.520963669,,,,,,
1188.077951,,,,,,,,,,,,,,,,1.936909199,4.774038315,8.51617527,,,,,,
1189.077951,,,,,,,,,,,,,,,,1.826775908,4.711789131,8.535328865,,,,,,
1190.077951,,,,,,,,,,,,,,,,1.886630893,4.740519524,8.463502884,,,,,,
1191.077951,,,,,,,,,,,,,,,,1.8602947,4.757278919,8.372523308,,,,,,
1192.077951,,,,,,,,,,,,,,,,1.802833915,4.797980309,8.355764389,,,,,,
1193.077951,,,,,,,,,,,,,,,,1.886630893,4.879383087,8.662221909,,,,,,
1194.077951,,,,,,,,,,,,,,,,1.922544003,4.604049683,8.561665535,,,,,,
1195.077951,,,,,,,,,,,,,,,,1.800439715,4.707000732,8.506598473,,,,,,
1196.077951,,,,,,,,,,,,,,,,1.704671621,4.797980309,8.482656479,,,,,,
1197.077951,,,,,,,,,,,,,,,,1.721431017,4.805162907,8.46589756,,,,,,
1198.077951,,,,,,,,,,,,,,,,1.642422318,4.924872875,8.317456245,,,,,,
1199.077951,,,,,,,,,,,,,,,,1.659181833,4.939238071,8.47786808,,,,,,
1200.077951,,,,,,,,,,,,,,,,1.649604917,4.685452938,8.070854187,,,,,,
1201.077951,,,,,,,,,,,,,,,,1.59693253,4.496310711,8.200140953,,,,,,
1202.077951,,,,,,,,,,,,,,,,1.67115283,4.541800499,8.327033043,,,,,,
1203.077951,,,,,,,,,,,,,,,,1.556231141,4.469974518,8.200140953,,,,,,
1204.077951,,,,,,,,,,,,,,,,1.620874524,4.42209053,8.137891769,,,,,,
1205.077951,,,,,,,,,,,,,,,,1.472434044,4.513070107,8.214506149,,,,,,
1206.077951,,,,,,,,,,,,,,,,1.52510643,4.374206543,8.262390137,,,,,,
1207.077951,,,,,,,,,,,,,,,,1.395819545,3.885789394,9.078812599,,,,,,
1208.077951,,,,,,,,,,,,,,,,1.00317049,0.2011129409,7.91762495,,,,,,
1209.077951,,,,,,,,,,,,,,,,1.460463047,1.520318031,9.258378029,,,,,,
1210.077951,,,,,,,,,,,,,,,,1.431732655,2.075772762,9.157821655,,,,,,
1211.077951,,,,,,,,,,,,,,,,1.036689281,2.770091295,9.277531624,,,,,,
1212.077951,,,,,,,,,,,,,,,,0.9983820915,2.731784105,8.882488251,,,,,,
1213.077951,,,,,,,,,,,,,,,,0.8403648138,2.537853718,9.107542992,,,,,,
1214.077951,,,,,,,,,,,,,,,,0.9457096457,2.698265314,9.275136948,,,,,,
1215.077951,,,,,,,,,,,,,,,,1.094150186,2.628833532,9.267954826,,,,,,
1216.077951,,,,,,,,,,,,,,,,0.9696516991,2.774879694,9.380482674,,,,,,
1217.077951,,,,,,,,,,,,,,,,1.027112484,3.031059265,9.40681839,,,,,,
1218.077951,,,,,,,,,,,,,,,,0.9026140571,3.201047659,9.320627213,,,,,,
1219.077951,,,,,,,,,,,,,,,,1.043871999,3.371036053,9.255983353,,,,,,
1220.077951,,,,,,,,,,,,,,,,1.429338455,3.852270603,9.449913979,,,,,,
1221.077951,,,,,,,,,,,,,,,,1.18752408,3.409343243,9.3685112,,,,,,
1222.077951,,,,,,,,,,,,,,,,1.776497602,3.986345768,8.793902397,,,,,,
1223.077951,,,,,,,,,,,,,,,,3.907337189,4.187458992,7.965508938,,,,,,
1224.077951,,,,,,,,,,,,,,,,3.280056238,4.520252705,8.183381081,,,,,,
1225.077951,,,,,,,,,,,,,,,,3.387795448,4.5394063,8.243236542,,,,,,
1226.077951,,,,,,,,,,,,,,,,2.82036972,4.106055737,9.002198219,,,,,,
1227.077951,,,,,,,,,,,,,,,,2.054224968,4.340687752,8.935160637,,,,,,
1228.077951,,,,,,,,,,,,,,,,2.60010314,4.060565948,8.63109684,,,,,,
1229.077951,,,,,,,,,,,,,,,,2.171540976,4.390965939,9.375694275,,,,,,
1230.077951,,,,,,,,,,,,,,,,3.265691042,4.546588898,8.384494781,,,,,,
0.017951368,,,,,,,,,,,,,,,,,,,0.01343903504,0.09957103431,-0.0354301855,,,
0.037942425,,,,,,,,,,,,,,,,,,,0.01160643995,0.04703662544,-0.01893682219,,,
1.037942425,,,,,,,,,,,,,,,,,,,0.01466076635,0.0006108652451,0.007941247895,,,
2.037942425,,,,,,,,,,,,,,,,,,,-0.02748893574,-0.0109955743,-0.006108652335,,,
3.037942425,,,,,,,,,,,,,,,,,,,-0.1569923609,-0.09224065393,0.05009094998,,,
4.037942425,,,,,,,,,,,,,,,,,,,-0.01038470957,-0.009773843922,-0.004886921961,,,
5.037942425,,,,,,,,,,,,,,,,,,,0.0201585535,0.003665191587,-0.01832595654,,,
6.037942425,,,,,,,,,,,,,,,,,,,-0.02993239649,-0.06169738993,-0.007330383174,,,
7.037942425,,,,,,,,,,,,,,,,,,,-0.07147123665,-0.06475171447,0.007330383174,,,
8.037942425,,,,,,,,,,,,,,,,,,,-0.03359758854,-0.02809980139,-0.004276056774,,,
9.037942425,,,,,,,,,,,,,,,,,,,-0.08307767659,0.01893682219,-0.02076941915,,,
10.03794242,,,,,,,,,,,,,,,,,,,0.01893682219,0.009773843922,0.0006108652451,,,
11.03794242,,,,,,,,,,,,,,,,,,,0.02809980139,0.02687807009,0.01527163107,,,
12.03794242,,,,,,,,,,,,,,,,,,,0.004276056774,0.006719517522,-0.02076941915,,,
13.03794242,,,,,,,,,,,,,,,,,,,0.02138028294,0.01832595654,0.006108652335,,,
14.03794242,,,,,,,,,,,,,,,,,,,0.02260201424,0.02993239649,-0.004886921961,,,
15.03794242,,,,,,,,,,,,,,,,,,,-0.009162978269,0.01893682219,0.02504547499,,,
16.03794242,,,,,,,,,,,,,,,,,,,0.02076941915,0.0171042271,0.007941247895,,,
17.03794242,,,,,,,,,,,,,,,,,,,0.01221730467,0.01282817032,0.01466076635,,,
18.03794242,,,,,,,,,,,,,,,,,,,-0.05558873713,-0.03420845419,-0.009162978269,,,
19.03794242,,,,,,,,,,,,,,,,,,,0.04214970022,0.0262672063,0.01954768784,,,
20.03794242,,,,,,,,,,,,,,,,,,,0.05009094998,-0.01771509275,-0.01160643995,,,
21.03794242,,,,,,,,,,,,,,,,,,,-0.00122173049,-0.09040805697,-0.0262672063,,,
22.03794242,,,,,,,,,,,,,,,,,,,0.004276056774,0.1783726513,0.006719517522,,,
23.03794242,,,,,,,,,,,,,,,,,,,-0.004886921961,-0.004886921961,0.01160643995,,,
24.03794242,,,,,,,,,,,,,,,,,,,-0.01771509275,0.03787364438,0.01527163107,,,
25.03794242,,,,,,,,,,,,,,,,,,,-0.07391469181,-0.03604105115,-0.0109955743,,,
